student_id,name
8954,backbone
8109,SQL
10078,html
7436,git
6128,react
7775,git
6245,html
5808,php
5171,SQL
5809,TCP/IP
9509,git
4600,git
9474,css
7096,css
7871,Mean
5314,LAN
8633,C#
7463,Java
5637,rails
8767,javascript
9936,rails
10019,angular
5444,backbone
6570,javascript
9680,vue
5266,LAN
5682,javascript
7136,Mean
6169,php
5266,Mean
6881,statisticalinference
7799,vue
9419,git
6662,statisticalinference
7056,WAN
5461,Java
9615,php
6596,css
5306,react
10552,git
8972,R
9580,angular
4596,rails
8997,vue
5550,ML systems
5922,vue
9036,Python
7536,Python
8811,backbone
8791,angular
8949,php
9796,Java
7361,ML systems
10346,php
5401,regressions
4825,backbone
7090,Java
7118,R
4809,git
8977,backbone
9335,C#
6400,UNIX
9127,git
9998,angular
7531,vue
6619,hypothesis testing
10323,backbone
6055,statisticalinference
5156,html
6529,html
7445,javascript
10323,backbone
6137,Ruby
9270,git
7655,angular
6786,vue
10398,Java
6818,WAN
5650,html
6657,UNIX
4934,git
7761,vue
8431,html
6347,.Net
9803,django
7831,git
7873,.Net
7325,hypothesis testing
9653,css
5895,javascript
7082,rails
9866,Mean
6962,R
9294,SQL
8754,Python
9701,css
5200,git
8112,Python
10504,react
9756,LAN
5465,statisticalinference
8772,R
5720,Python
7449,statisticalinference
9810,css
4911,git
7125,LAN
6238,ML systems
6270,rails
5538,vue
6005,vue
10581,html
9336,javascript
5347,django
9791,css
10278,rails
7477,javascript
6540,php
6112,css
4964,angular
7290,LAN
8858,angular
6461,SQL
9443,react
8385,php
7923,php
7670,html
9414,TCP/IP
7075,regressions
10208,TCP/IP
10177,C#
6327,javascript
6107,SQL
10233,vue
9061,javascript
7882,backbone
6170,regressions
7772,R
6533,Mean
8514,rails
10464,backbone
10251,angular
7014,vue
6718,Java
7873,angular
9907,react
5732,Ruby
7600,angular
6608,ML systems
5095,Java
5007,html
9596,angular
10357,angular
8508,css
10376,LAN
5845,vue
8890,UNIX
7557,.Net
10337,.Net
8892,regressions
7068,UNIX
7814,.Net
10478,html
4788,vue
8113,R
7430,javascript
7623,rails
9519,angular
5244,TCP/IP
4682,SQL
7961,css
5611,django
7543,Python
7615,django
9944,react
7474,vue
7050,Python
9557,vue
6272,git
7309,Ruby
8720,UNIX
7678,php
9246,react
6946,Ruby
5957,C#
5456,javascript
6768,vue
8100,rails
5264,angular
6804,LAN
10406,git
7591,vue
9528,django
7784,django
6043,Mean
8628,hypothesis testing
6690,html
7895,LAN
8098,vue
9157,LAN
9929,css
8061,vue
9040,django
6050,C++
5548,react
10196,TCP/IP
8594,css
8432,backbone
5780,.Net
5015,Ruby
8183,rails
8847,C++
8064,SQL
8410,git
7157,R
6011,C++
8291,ML systems
5000,vue
4720,backbone
8055,ML systems
8287,git
5492,TCP/IP
8855,git
10574,WAN
9485,angular
7425,C#
7289,.Net
8605,hypothesis testing
4976,css
5542,regressions
4853,Mean
8892,ML systems
6980,C++
7398,hypothesis testing
9278,git
8193,UNIX
7182,html
6333,SQL
8936,Python
8171,C++
9128,ML systems
5274,css
7875,css
6926,react
7063,Mean
8998,regressions
5860,css
5544,.Net
6964,R
5172,Ruby
10338,Ruby
6278,backbone
7733,php
10109,css
7485,css
9369,SQL
5222,django
6570,backbone
8452,vue
8759,Ruby
8152,ML systems
8048,ML systems
5879,UNIX
10050,R
10565,LAN
6840,backbone
10244,django
7825,php
6986,angular
8115,php
9418,backbone
9229,django
7251,vue
4796,Python
9822,php
8835,rails
7595,rails
8207,TCP/IP
10531,Python
7267,UNIX
8279,C++
8066,Mean
8285,C#
8942,hypothesis testing
6796,R
4618,vue
6429,git
9074,C++
9982,php
7952,.Net
9649,hypothesis testing
8283,git
9960,rails
8846,angular
5602,css
8432,Ruby
10029,R
10135,R
10050,R
8829,php
9289,ML systems
6437,django
7992,hypothesis testing
7741,php
6516,javascript
7872,git
9497,backbone
8083,git
5443,vue
4827,hypothesis testing
6485,Python
8426,javascript
6361,backbone
7051,UNIX
9844,php
9663,django
8964,django
7087,angular
7157,UNIX
9861,rails
6914,angular
5299,C#
9055,html
9147,SQL
5883,angular
8870,regressions
7525,django
4920,backbone
8433,rails
10037,SQL
5353,git
6092,rails
5595,rails
7238,regressions
5519,css
6631,Mean
9533,django
9120,backbone
7933,git
5379,backbone
8675,git
6508,javascript
7245,statisticalinference
8257,regressions
6961,rails
8055,backbone
5988,react
5331,git
7637,C++
9623,TCP/IP
7383,vue
4614,javascript
9723,php
5355,ML systems
7614,django
6448,Mean
7499,LAN
5836,backbone
10516,rails
6207,css
9468,backbone
8942,statisticalinference
9875,django
8242,git
7822,statisticalinference
6704,backbone
6866,rails
6467,backbone
10497,css
9357,Ruby
9759,react
9609,vue
7582,R
8633,php
10289,regressions
5533,rails
9463,git
10233,statisticalinference
10000,angular
5707,Python
9337,C#
6011,Mean
5975,ML systems
7157,git
6940,TCP/IP
8009,WAN
8385,Python
10076,backbone
8405,backbone
6421,backbone
10100,css
5869,.Net
5216,vue
9945,WAN
6143,html
9417,Python
9808,vue
6794,UNIX
10047,R
6601,regressions
9360,git
8065,C#
7753,rails
6487,WAN
4990,react
10155,TCP/IP
7314,vue
6087,C#
10423,javascript
5776,WAN
5462,html
4983,backbone
8005,rails
5004,C++
5110,Mean
8487,Ruby
4770,angular
5555,hypothesis testing
5197,Ruby
5022,angular
8313,javascript
8790,hypothesis testing
10512,javascript
6449,backbone
4872,php
9493,react
6953,django
9516,angular
4961,Ruby
5907,javascript
8663,git
8094,css
8314,Ruby
7513,backbone
8087,.Net
5581,TCP/IP
7622,backbone
7582,javascript
6556,php
7685,git
7729,css
8255,git
8525,ML systems
5663,WAN
8240,LAN
7380,php
9142,angular
7713,R
9197,LAN
9748,react
6627,regressions
7280,ML systems
6710,rails
9456,php
4885,css
8811,WAN
5244,statisticalinference
5920,git
7901,LAN
5596,django
8522,angular
7980,backbone
10269,rails
7968,Java
7222,TCP/IP
5686,css
4995,R
7987,C++
10333,backbone
7666,javascript
7781,SQL
9184,git
8882,rails
8158,Mean
7980,Java
7107,php
6373,javascript
8535,javascript
8856,html
9758,TCP/IP
9577,Mean
6925,R
9688,react
7147,vue
10090,Python
9827,LAN
6739,statisticalinference
9770,php
4697,react
8966,django
5777,hypothesis testing
5554,html
9923,C#
8313,javascript
8216,UNIX
6335,css
6442,rails
9982,angular
9335,react
5985,vue
6093,html
9923,Python
5112,css
10094,javascript
5120,vue
8166,css
5848,vue
9266,git
5948,angular
9904,backbone
7103,statisticalinference
7230,git
9212,C++
10453,html
8918,html
8654,git
8241,php
7874,vue
8033,css
5287,C#
5540,html
8915,git
9926,css
7524,WAN
4926,vue
6463,php
7198,css
5315,html
6300,angular
7529,Ruby
8741,WAN
5423,php
8915,SQL
7113,hypothesis testing
8740,backbone
8168,rails
7066,git
7143,django
5776,django
4818,react
7132,WAN
9124,git
7571,Python
10430,django
8761,html
5324,backbone
4785,css
9700,hypothesis testing
9116,Python
10154,SQL
7826,git
9081,backbone
8119,ML systems
7471,WAN
5825,hypothesis testing
4714,backbone
8022,html
5860,css
7108,django
6811,Ruby
8884,Mean
7517,WAN
7259,django
5189,django
8264,Mean
7931,django
5754,C#
5081,javascript
10095,ML systems
5873,Python
7646,django
8677,vue
6934,backbone
5324,git
5687,angular
8888,javascript
10152,.Net
6399,css
10505,css
6740,django
7087,TCP/IP
5632,ML systems
9355,ML systems
6646,git
5850,Python
4839,backbone
6392,javascript
6342,C++
8274,C#
8437,UNIX
7412,SQL
10217,Ruby
8357,rails
7343,.Net
6486,angular
4885,vue
5030,git
6541,hypothesis testing
9586,ML systems
5041,TCP/IP
9829,php
7820,html
5334,php
10330,react
9289,statisticalinference
8242,php
10061,regressions
8643,LAN
10140,react
10140,angular
5129,angular
6715,backbone
9857,C#
4680,C++
9643,LAN
9925,R
5793,backbone
5991,vue
9487,php
9601,C#
9336,C++
5271,rails
9697,angular
5872,Mean
7627,css
6789,Java
10237,C#
8030,html
7838,angular
4719,django
7537,LAN
8517,Mean
6582,php
7021,hypothesis testing
8066,SQL
9781,vue
5643,django
4868,backbone
4778,statisticalinference
9223,php
5330,javascript
7676,Mean
8618,Mean
4798,C#
10392,vue
6934,react
6919,ML systems
10026,html
6163,C++
10060,ML systems
7187,javascript
10383,ML systems
7449,backbone
5895,statisticalinference
6132,vue
5105,html
7549,Ruby
6978,Java
6046,hypothesis testing
6442,django
4603,react
8919,WAN
10110,vue
10158,javascript
4961,rails
5746,C++
9028,rails
8623,css
7055,SQL
9951,react
9868,vue
9728,javascript
7230,LAN
5503,TCP/IP
9742,backbone
6021,django
7448,hypothesis testing
7119,backbone
7488,LAN
10063,rails
10432,rails
7687,backbone
9537,TCP/IP
6283,ML systems
9073,javascript
5061,react
8854,django
9277,hypothesis testing
8849,regressions
10129,git
4899,Ruby
5923,angular
6619,Java
6667,vue
5110,vue
7145,Ruby
9577,django
8896,UNIX
8794,backbone
5649,statisticalinference
8371,php
8393,angular
9553,hypothesis testing
7032,C#
7137,SQL
5762,php
9435,php
9172,angular
10037,javascript
5204,css
10219,Mean
7466,html
8126,LAN
7908,Python
9247,C#
6913,backbone
9277,html
4820,WAN
6268,WAN
7283,php
8463,vue
10489,Python
5346,C#
8254,rails
6594,Ruby
6324,Java
6067,css
10094,backbone
7941,WAN
7877,C++
5622,UNIX
5154,git
5745,R
7836,git
5900,php
10188,ML systems
9862,C++
6994,git
6052,html
5060,angular
6349,git
5648,regressions
5950,php
8004,javascript
5891,hypothesis testing
6718,backbone
5745,django
10580,react
5711,LAN
8725,angular
5999,Mean
7387,react
10197,regressions
4987,vue
6543,Java
10171,react
9202,.Net
6993,javascript
9838,C++
7752,angular
5192,angular
6711,html
10491,css
7894,hypothesis testing
5824,C#
7414,django
8817,backbone
5712,WAN
10089,C#
10499,Ruby
8048,php
9033,Ruby
9623,UNIX
8501,html
5004,LAN
5955,javascript
7384,git
9567,.Net
8833,django
6305,SQL
9237,Python
7159,javascript
5003,.Net
5333,django
8721,git
8325,react
10233,html
8330,Java
7304,rails
10102,C++
5110,backbone
7151,C#
4998,angular
9502,Java
7219,SQL
5938,C#
5117,UNIX
9044,django
7382,angular
5684,css
7904,angular
9845,django
7127,Mean
6928,UNIX
9623,Java
8808,backbone
10409,html
4931,git
5822,Java
6029,angular
5345,.Net
7915,C++
7689,css
9605,TCP/IP
8309,django
9662,react
9775,TCP/IP
7892,ML systems
8293,hypothesis testing
8875,Ruby
10051,statisticalinference
6792,.Net
10518,Python
5437,regressions
7020,php
9009,C#
8470,Python
8112,git
6956,css
9535,html
6667,vue
6946,UNIX
4816,git
8557,html
5706,rails
5104,javascript
9652,javascript
9010,html
4742,UNIX
5578,javascript
10223,UNIX
4800,rails
5283,django
7029,Python
10432,LAN
9487,rails
7049,react
8320,Java
5201,backbone
6505,git
7791,javascript
9932,Mean
5478,git
7871,backbone
10260,html
8505,.Net
6109,UNIX
9755,vue
10082,git
9958,TCP/IP
8714,WAN
6519,Mean
5364,javascript
6028,UNIX
6804,react
8759,javascript
4792,Ruby
9284,git
9538,backbone
7059,angular
7720,vue
4935,Mean
7926,Python
5665,react
9145,git
6953,rails
8309,rails
8487,html
7426,hypothesis testing
4709,rails
8201,Java
8372,git
5003,Ruby
5069,angular
7842,backbone
5531,rails
8085,SQL
6296,angular
10276,UNIX
7341,hypothesis testing
7651,SQL
5758,css
9720,javascript
5919,css
5108,backbone
9627,TCP/IP
10263,django
8191,TCP/IP
6379,Java
8693,WAN
6155,vue
9766,php
5434,git
9396,git
7414,R
9344,C++
7392,vue
5933,WAN
5138,javascript
8595,django
8101,vue
5837,php
6425,UNIX
8766,SQL
9781,javascript
7759,C++
8042,javascript
5210,git
6619,html
9496,Ruby
8242,php
9117,ML systems
6558,Ruby
7645,regressions
5033,Mean
5213,WAN
8260,javascript
8523,html
9643,backbone
6229,css
5406,git
9192,rails
9993,html
8270,javascript
5811,C#
9897,html
4812,C#
6870,vue
6737,LAN
8318,LAN
8594,git
5144,react
5712,git
7359,html
6520,django
8414,statisticalinference
8062,.Net
9823,javascript
8801,git
6328,angular
4768,hypothesis testing
8818,Ruby
7003,Java
5395,SQL
7965,html
6646,git
7807,rails
10538,Java
8992,Ruby
10073,Mean
7024,git
8646,C++
9189,html
10327,TCP/IP
7467,react
8027,Ruby
8983,php
9351,vue
9391,hypothesis testing
5511,javascript
6304,Ruby
5432,.Net
10531,django
7086,statisticalinference
5460,javascript
10161,UNIX
9387,backbone
6449,css
4676,react
7890,backbone
5330,git
7120,SQL
6205,rails
7191,php
5962,vue
10335,UNIX
4960,angular
5660,vue
5960,django
5421,html
10417,rails
6626,html
9239,react
5418,Mean
5186,html
5122,Ruby
6868,Ruby
6707,Python
7315,regressions
5410,django
6022,.Net
5147,WAN
5054,git
7116,TCP/IP
9390,rails
9564,angular
10511,javascript
7315,Python
6552,html
5323,angular
8912,hypothesis testing
5456,html
9387,rails
6717,C++
5363,backbone
6140,git
8816,WAN
5731,WAN
5766,Mean
8009,LAN
8645,.Net
6052,javascript
5356,C#
5885,php
6448,Mean
6111,rails
10157,backbone
10403,rails
10240,UNIX
8254,php
10473,php
8142,regressions
6943,Python
8662,css
7308,django
5479,css
5789,backbone
9806,git
8566,C#
9898,SQL
6478,Ruby
8812,git
4895,react
6042,django
4795,html
6086,rails
6359,Python
8932,html
6291,R
6670,.Net
7956,php
7825,git
5292,UNIX
10131,statisticalinference
7414,rails
7824,php
6155,backbone
9077,vue
4765,git
8754,WAN
9438,C#
10462,WAN
6239,php
10442,Java
10185,css
9993,php
5314,Python
8724,Python
9743,TCP/IP
9780,regressions
6423,backbone
6643,.Net
6862,vue
6954,ML systems
8981,C++
7293,LAN
6406,html
10172,html
4929,html
8258,html
5816,php
5339,html
6181,git
4887,react
5473,react
5625,ML systems
7998,rails
9532,WAN
7471,statisticalinference
7990,angular
8572,SQL
5072,javascript
7996,html
10467,django
6372,.Net
5868,rails
8476,javascript
8659,R
5442,Java
6280,LAN
9831,git
4856,backbone
10270,git
6200,vue
5436,vue
5222,vue
5069,Mean
10236,php
7911,statisticalinference
8555,html
9097,C#
7472,.Net
9528,C#
6281,backbone
6205,rails
9481,R
5876,git
8642,R
8836,UNIX
10047,rails
9498,regressions
7777,rails
7165,javascript
6427,regressions
9973,WAN
4595,Java
6123,C#
6423,css
5533,html
6619,Ruby
10125,.Net
8325,javascript
9073,css
9041,statisticalinference
8639,hypothesis testing
8125,angular
8614,react
5244,vue
5833,git
8423,TCP/IP
4990,vue
9805,Mean
5280,Python
5847,vue
9742,R
7521,statisticalinference
7744,Ruby
8978,Python
9182,Python
6762,UNIX
7772,php
5053,git
10074,php
6071,hypothesis testing
6268,UNIX
7504,ML systems
8426,javascript
6203,hypothesis testing
10022,Python
10423,ML systems
6336,TCP/IP
5361,django
5064,rails
8609,SQL
8809,Mean
9208,git
6907,WAN
7284,regressions
6080,ML systems
6132,backbone
9055,django
6749,Mean
7181,ML systems
4907,ML systems
9771,css
8152,statisticalinference
10274,Ruby
10324,angular
7913,react
9066,rails
5516,vue
5717,django
7490,Java
5431,git
8057,C#
5871,vue
10055,LAN
9867,.Net
7977,javascript
8639,javascript
4989,html
10555,hypothesis testing
6931,css
8197,vue
9617,angular
5823,C++
7279,javascript
7765,regressions
9671,statisticalinference
7460,git
5613,react
5006,C#
9233,C#
10218,javascript
7893,css
8938,Java
5496,Mean
9634,Mean
9408,css
4963,Mean
4769,Java
5062,ML systems
6448,php
9680,vue
7184,Java
8659,react
9022,css
6536,php
10351,django
5576,react
6599,UNIX
5142,angular
5133,Ruby
10335,javascript
8438,react
8616,UNIX
8209,angular
8808,angular
8231,php
8497,javascript
8136,vue
5948,rails
6673,php
9926,vue
4639,TCP/IP
6168,php
5724,WAN
10155,django
7601,C#
7500,SQL
8889,C#
7898,django
9233,.Net
4655,javascript
7683,.Net
8540,UNIX
6070,Mean
7719,rails
10475,WAN
6186,UNIX
4710,vue
9467,react
7391,react
7290,javascript
9727,css
6174,LAN
5937,react
5394,WAN
8586,react
8318,TCP/IP
6858,C#
9302,angular
9036,django
5148,css
6493,vue
9769,UNIX
5998,C#
9915,django
6040,git
9416,Ruby
5529,regressions
9851,javascript
5203,django
5250,php
6892,django
9554,LAN
5810,git
9341,vue
6692,regressions
6743,rails
6576,statisticalinference
6544,php
5840,Mean
7967,SQL
9053,C++
6132,django
4690,SQL
6639,javascript
5831,ML systems
5497,css
4982,javascript
7915,rails
5616,LAN
5863,WAN
5307,git
10543,git
8176,regressions
7873,javascript
5619,git
9929,Java
4691,rails
9378,statisticalinference
8372,SQL
5872,regressions
7801,regressions
7543,backbone
7464,javascript
6605,angular
8890,C++
8194,C++
9587,html
7512,angular
10119,rails
9053,SQL
9556,javascript
7162,rails
6795,php
8120,rails
4617,C#
7235,angular
8082,php
7098,vue
6063,LAN
7728,C#
8563,LAN
5861,TCP/IP
10013,angular
10155,javascript
10577,Ruby
9765,git
9353,.Net
8437,django
5736,Mean
9077,react
8759,css
5419,backbone
4726,git
8908,backbone
8828,git
5820,css
10019,php
10301,git
7827,statisticalinference
5186,vue
5860,Python
10222,vue
7685,Python
10262,hypothesis testing
7194,ML systems
8018,backbone
6157,git
9492,angular
7137,vue
8208,regressions
5485,vue
6192,html
8912,hypothesis testing
5813,django
6529,UNIX
7028,angular
8415,R
4789,angular
9538,javascript
7631,git
5141,LAN
6524,C#
5662,backbone
5384,rails
9943,react
6943,vue
6201,css
6680,vue
5125,rails
5095,WAN
6175,backbone
7361,html
10180,react
4803,SQL
5308,Python
7353,SQL
10167,C#
10403,angular
7603,regressions
9106,rails
5529,html
4719,git
7109,react
7429,ML systems
8699,react
8173,LAN
7536,php
6289,php
5487,regressions
4697,WAN
10267,html
9507,rails
7413,SQL
6698,css
10124,react
9260,css
4750,Java
9375,git
10459,UNIX
9315,html
8070,vue
7665,html
5766,rails
10136,ML systems
9731,hypothesis testing
7798,git
10549,C#
8997,statisticalinference
5226,.Net
10528,git
10335,regressions
7859,vue
5248,angular
5844,rails
6722,hypothesis testing
6180,TCP/IP
7758,.Net
5961,regressions
4915,hypothesis testing
9791,regressions
6872,UNIX
9001,angular
8546,php
10106,git
5280,css
8035,css
7068,backbone
10502,backbone
8536,html
10517,javascript
8275,SQL
6410,git
4770,Java
9528,SQL
6632,C++
5272,WAN
8659,LAN
9347,css
7251,SQL
9723,WAN
7026,django
6939,javascript
9158,.Net
8272,Python
8146,rails
5178,django
4845,ML systems
5609,php
9793,django
5793,css
10194,angular
9100,php
7182,rails
9457,git
6279,backbone
9846,rails
10528,regressions
7489,react
8315,html
5724,Java
8418,django
5451,git
7098,rails
8415,react
8580,php
8339,Python
7119,rails
6601,vue
9539,UNIX
6084,git
7336,WAN
6664,react
6086,R
8996,javascript
7217,SQL
5359,react
7560,WAN
4830,html
9863,C++
8103,django
8690,SQL
6514,javascript
7254,hypothesis testing
9920,Python
9323,react
8552,R
6442,.Net
9867,R
8842,html
6922,django
6237,LAN
8599,vue
9916,rails
7269,git
10495,html
7927,Python
5426,git
6021,git
8186,css
4913,vue
4683,C++
9487,angular
8276,C#
7659,Mean
5926,html
7792,css
10095,javascript
9041,vue
7649,WAN
9903,ML systems
9691,.Net
5111,javascript
8699,vue
7956,vue
8868,R
5094,C++
6856,django
5385,angular
8490,UNIX
10091,ML systems
8098,rails
10247,php
4855,UNIX
9369,php
5769,git
9011,angular
9682,WAN
8900,django
8065,ML systems
5691,git
6972,C#
9648,php
6915,react
5640,angular
5087,react
8712,css
10220,rails
5973,Java
10008,angular
7721,UNIX
4712,react
9612,django
10204,LAN
9566,backbone
7528,angular
8672,git
5459,SQL
7155,statisticalinference
7821,css
5570,SQL
5178,.Net
8568,git
5061,react
6053,Java
7548,backbone
8953,django
8233,TCP/IP
7774,regressions
7512,javascript
6550,R
5313,php
7083,css
6230,Ruby
5659,C++
8182,C++
8898,C++
9810,git
7471,git
9096,angular
8733,php
10479,django
9087,django
5638,SQL
5358,react
9515,html
4977,javascript
7969,statisticalinference
5163,statisticalinference
5611,git
7196,backbone
7236,Python
4731,Mean
5999,react
5631,php
8873,backbone
6511,vue
9702,git
4627,TCP/IP
7447,php
4900,html
7965,R
5517,git
5925,html
6161,vue
4845,vue
7968,rails
6022,regressions
6833,R
10565,WAN
9778,django
7846,rails
5745,angular
7465,backbone
6207,django
8258,html
4741,django
9201,angular
7327,Mean
7397,Ruby
5446,git
9722,UNIX
10151,rails
10540,vue
5702,rails
8914,SQL
7997,git
7965,angular
9678,css
5457,statisticalinference
10469,SQL
8467,Python
4732,TCP/IP
6925,git
7407,angular
5022,git
7690,git
6736,css
4699,html
4870,css
4855,css
5608,html
9516,angular
6014,angular
7064,javascript
6039,git
4803,javascript
8985,angular
8334,C++
6662,.Net
9446,WAN
4654,backbone
10063,rails
8221,backbone
8454,php
8610,C#
9232,angular
7969,html
8085,regressions
6740,Ruby
6214,SQL
7242,ML systems
8419,rails
9375,regressions
9510,html
8613,UNIX
6275,rails
5596,Mean
9311,Java
10055,.Net
7614,vue
6983,html
7657,Python
6947,php
7249,backbone
9218,hypothesis testing
7795,angular
6127,statisticalinference
4928,git
7598,php
8970,TCP/IP
5415,statisticalinference
4822,C++
9001,html
9841,git
10518,css
8876,git
6797,git
6221,vue
5064,C++
8464,TCP/IP
5456,git
9199,react
7115,ML systems
9145,regressions
8120,rails
8336,backbone
9226,WAN
4760,git
7669,Python
8087,git
9736,C++
9893,vue
9691,statisticalinference
7387,WAN
5604,angular
5184,TCP/IP
5028,vue
6377,backbone
7092,django
7634,Ruby
9616,ML systems
7796,backbone
10140,backbone
4986,php
10490,javascript
7927,UNIX
8380,Python
9685,django
7920,django
7920,TCP/IP
8394,C++
9861,react
5581,vue
7908,php
8847,statisticalinference
4731,.Net
6117,backbone
5436,Java
8763,LAN
7557,backbone
5688,Java
7775,html
5915,css
9096,git
5778,WAN
6828,SQL
6954,Python
7629,git
10408,php
7757,vue
7751,vue
8785,angular
7066,javascript
10445,Python
4936,regressions
10138,react
9182,R
8409,git
5953,javascript
5929,R
7309,git
9344,git
6717,git
7020,Java
7588,react
8603,html
9776,SQL
8602,statisticalinference
9945,javascript
6080,vue
7331,angular
8886,.Net
5117,rails
7151,javascript
7057,rails
9685,php
4789,django
7180,ML systems
5334,ML systems
8485,vue
9639,statisticalinference
7424,django
9391,php
8898,backbone
9957,css
6466,git
10170,css
6054,vue
4689,SQL
8038,WAN
5222,regressions
7350,git
10427,html
8647,javascript
8473,Ruby
4720,backbone
10459,backbone
10150,angular
5176,Java
8814,angular
6316,regressions
5707,R
5152,html
5422,LAN
10028,regressions
7547,Python
9944,vue
5134,C++
10016,rails
9736,C#
8879,rails
6433,Mean
6291,C#
10412,javascript
6991,html
6408,TCP/IP
4821,git
6501,react
6984,regressions
5664,php
4762,react
8412,vue
8286,ML systems
9868,react
9135,SQL
9916,C#
9660,ML systems
7844,php
9253,git
6033,backbone
8473,git
4639,angular
9791,vue
8757,C#
4976,SQL
9834,UNIX
7649,vue
5723,SQL
5042,django
7419,.Net
9412,LAN
7385,regressions
5898,C#
7294,backbone
5477,angular
7169,backbone
6763,LAN
8573,git
8448,php
7464,rails
5598,TCP/IP
10426,TCP/IP
8316,git
9106,Ruby
4825,Ruby
9419,rails
8742,.Net
4697,Mean
6239,django
8081,regressions
10545,hypothesis testing
7876,hypothesis testing
6326,C++
8222,Java
7871,vue
7189,regressions
4727,Ruby
9723,vue
6229,php
8054,UNIX
5698,Ruby
7484,UNIX
6026,hypothesis testing
5418,html
5866,rails
8611,git
10408,Ruby
5663,html
8938,C#
8041,backbone
10449,rails
5709,git
4678,C++
9161,php
10188,.Net
7895,html
7111,WAN
10323,backbone
8102,php
10199,Mean
9830,php
9539,git
8482,backbone
7648,angular
9120,django
5468,vue
8966,rails
10256,html
4968,C#
5064,SQL
8483,php
10251,Java
5386,backbone
7259,WAN
7490,html
8001,javascript
4929,php
8215,angular
9359,vue
8126,django
9219,hypothesis testing
8687,UNIX
5053,Mean
9645,Ruby
5882,vue
9641,SQL
7154,php
9986,html
5250,css
7387,R
5549,hypothesis testing
10562,git
7157,statisticalinference
6454,backbone
5047,C++
7907,backbone
4619,git
7835,django
8642,html
8724,git
5714,git
5835,rails
5627,git
9113,css
9557,backbone
5031,php
5382,hypothesis testing
6250,javascript
4789,rails
6444,Ruby
8700,django
7158,css
4973,html
8993,django
7574,TCP/IP
5755,html
6726,Mean
8520,css
9841,git
5372,react
9717,html
6905,SQL
8838,C++
8127,php
8052,backbone
8351,css
6967,git
10474,Java
5538,statisticalinference
6983,php
10402,Ruby
8457,backbone
10159,vue
10144,R
4857,UNIX
6748,angular
7901,Python
8330,.Net
7899,.Net
6231,regressions
9197,angular
6000,statisticalinference
6626,LAN
7297,vue
8099,html
8571,php
9550,hypothesis testing
6702,vue
10062,rails
8726,hypothesis testing
8837,regressions
8857,statisticalinference
6699,rails
8856,django
10204,.Net
9804,Ruby
7193,backbone
9141,statisticalinference
8482,C#
6918,html
8040,LAN
6559,vue
8042,css
4826,WAN
8470,vue
8868,R
10341,angular
7124,css
7166,javascript
10526,backbone
10289,regressions
4854,php
4843,WAN
6834,WAN
5811,Mean
7736,.Net
8706,Python
7671,git
10561,css
8925,angular
8924,Mean
5048,javascript
8940,C#
9632,php
8986,angular
6628,backbone
6806,php
5632,react
8908,backbone
5103,hypothesis testing
7664,ML systems
9467,angular
5601,html
6236,react
8141,vue
8963,react
5775,git
9806,javascript
5855,css
8378,backbone
6391,git
6015,R
5454,javascript
8254,rails
7486,.Net
6972,statisticalinference
7043,django
8872,git
9297,javascript
7578,backbone
6795,LAN
9725,html
8603,C++
8008,Mean
9114,rails
7536,Mean
8841,LAN
6758,vue
8448,html
8530,statisticalinference
6989,statisticalinference
8863,javascript
5660,TCP/IP
5575,php
7952,WAN
7195,hypothesis testing
7951,LAN
5623,vue
7785,.Net
7196,react
8983,Java
5698,Mean
9211,css
8361,angular
9601,WAN
8085,html
8158,regressions
7807,regressions
6009,javascript
9186,Java
9613,SQL
5134,git
4953,django
5244,statisticalinference
6446,django
7199,backbone
9497,Mean
6123,django
7422,R
6315,C++
7020,regressions
8771,git
6933,rails
10549,javascript
6245,git
6449,UNIX
7928,SQL
6850,javascript
9412,git
8311,LAN
10454,R
6972,WAN
8636,LAN
6616,angular
10205,git
5604,Java
4699,.Net
6307,php
7089,rails
6081,backbone
8481,TCP/IP
9562,angular
10294,C++
7381,css
9281,backbone
7175,rails
7024,vue
6224,react
9157,R
7899,Python
10359,react
6424,regressions
6897,rails
7123,php
6395,php
7823,vue
6662,ML systems
8332,html
10409,angular
5008,Java
8502,django
9622,vue
5957,rails
6651,react
6882,vue
9828,UNIX
5837,django
7739,backbone
7288,react
7191,php
7974,git
10020,javascript
4805,django
9875,backbone
5193,statisticalinference
9942,SQL
5042,hypothesis testing
8035,vue
10117,regressions
5462,Mean
7984,git
8255,UNIX
7840,vue
10484,css
10173,Java
5378,javascript
10350,backbone
7852,regressions
8729,statisticalinference
5810,php
6474,git
8838,hypothesis testing
6710,angular
4927,backbone
5467,react
10394,html
7770,angular
5421,react
5455,git
6643,html
6941,html
5809,git
6007,angular
9745,Java
10039,regressions
6892,ML systems
6476,css
5966,git
4795,angular
9360,php
6013,django
6817,vue
8634,.Net
5294,statisticalinference
6750,javascript
6015,react
5778,backbone
10508,react
10465,LAN
5697,javascript
6330,C++
5788,git
7928,css
7127,SQL
6321,git
7081,git
4659,react
7630,UNIX
6009,angular
10224,WAN
8136,ML systems
9478,javascript
10488,django
7510,angular
9484,regressions
7766,git
8997,css
8529,django
5006,LAN
7735,django
9563,hypothesis testing
10165,regressions
9118,angular
9117,angular
10459,git
8633,ML systems
4701,angular
9796,backbone
9336,css
5809,html
5070,backbone
